post_time,likes,comments,shares,love,support,wow,haha,anger,sorry,words,has_image,fetched_time
14/08/2017 08:30:45,1398,548,339,0,0,0,0,0,0,88,False,
13/08/2017 18:01:00,1606,670,537,0,0,0,0,0,0,109,False,
13/08/2017 10:04:05,3511,646,476,0,0,0,0,0,0,32,False,
12/08/2017 22:04:30,1006,351,51,0,0,0,0,0,0,53,False,
10/08/2017 22:34:26,1304,91,69,0,0,0,0,0,0,17,False,
10/08/2017 12:00:26,526,685,226,0,0,0,0,0,0,78,False,
10/08/2017 09:30:13,8181,280,1624,0,0,0,0,0,0,12,False,
10/08/2017 08:52:45,1806,239,146,0,0,0,0,0,0,17,False,
09/08/2017 19:08:41,937,280,163,0,0,0,0,0,0,17,False,
07/08/2017 15:46:09,496,180,69,0,0,0,0,0,0,32,False,
07/08/2017 11:30:00,3974,356,1092,0,0,0,0,0,0,33,False,
07/08/2017 08:30:43,1787,97,558,0,0,0,0,0,0,42,False,
06/08/2017 20:06:14,1328,194,99,0,0,0,0,0,0,25,False,
06/08/2017 08:30:42,1699,932,226,0,0,0,0,0,0,42,False,
05/08/2017 20:40:18,2080,508,944,0,0,0,0,0,0,8,False,
05/08/2017 15:22:35,701,311,225,0,0,0,0,0,0,30,False,
05/08/2017 13:53:09,522,164,87,0,0,0,0,0,0,10,False,
05/08/2017 00:10:39,940,242,181,0,0,0,0,0,0,50,False,
04/08/2017 11:15:51,4178,577,476,0,0,0,0,0,0,12,False,
03/08/2017 20:35:56,24723,2679,6001,0,0,0,0,0,0,6,False,
03/08/2017 19:57:12,2284,382,288,0,0,0,0,0,0,62,False,
03/08/2017 10:30:32,1631,219,122,0,0,0,0,0,0,14,False,
03/08/2017 08:30:10,809,323,71,0,0,0,0,0,0,7,False,
02/08/2017 12:27:09,3149,1562,1358,0,0,0,0,0,0,15,False,
02/08/2017 08:30:15,9079,1866,2791,0,0,0,0,0,0,60,False,
01/08/2017 12:30:59,3470,175,265,0,0,0,0,0,0,29,False,
31/07/2017 20:00:25,3256,1444,846,0,0,0,0,0,0,165,False,
31/07/2017 19:34:34,1114,623,327,0,0,0,0,0,0,25,False,
31/07/2017 08:30:04,3375,590,505,0,0,0,0,0,0,13,False,
30/07/2017 16:58:40,1488,1140,241,0,0,0,0,0,0,24,False,
30/07/2017 10:18:47,2073,2035,1613,0,0,0,0,0,0,14,False,
29/07/2017 16:29:21,2367,546,442,0,0,0,0,0,0,14,False,
28/07/2017 12:58:49,6383,1079,1201,0,0,0,0,0,0,12,False,
28/07/2017 12:00:34,704,421,148,0,0,0,0,0,0,9,False,
28/07/2017 10:16:42,1897,921,663,0,0,0,0,0,0,18,False,
27/07/2017 21:23:52,6146,619,328,0,0,0,0,0,0,11,False,
27/07/2017 18:00:32,1036,535,275,0,0,0,0,0,0,32,False,
27/07/2017 17:00:18,2414,389,846,0,0,0,0,0,0,74,False,
27/07/2017 15:47:43,2276,262,236,0,0,0,0,0,0,60,False,
27/07/2017 08:30:05,1631,416,806,0,0,0,0,0,0,123,False,
26/07/2017 23:22:03,1097,149,81,0,0,0,0,0,0,6,False,
26/07/2017 20:47:32,1417,228,674,0,0,0,0,0,0,16,False,
26/07/2017 08:30:28,5282,305,360,0,0,0,0,0,0,12,False,
25/07/2017 23:32:09,798,385,117,0,0,0,0,0,0,38,False,
25/07/2017 22:25:31,2747,540,403,0,0,0,0,0,0,19,False,
25/07/2017 15:53:26,3161,329,300,0,0,0,0,0,0,24,False,
25/07/2017 08:30:31,642,262,203,0,0,0,0,0,0,30,False,
24/07/2017 12:22:13,1245,381,216,0,0,0,0,0,0,20,False,
24/07/2017 09:30:51,556,274,112,0,0,0,0,0,0,37,False,
24/07/2017 08:30:43,3100,453,163,0,0,0,0,0,0,2,False,
23/07/2017 16:05:55,5460,478,801,0,0,0,0,0,0,18,False,
23/07/2017 11:00:23,659,24,21,0,0,0,0,0,0,3,False,
22/07/2017 18:30:50,2244,702,398,0,0,0,0,0,0,30,False,
21/07/2017 15:11:52,12778,1188,1758,0,0,0,0,0,0,16,False,
21/07/2017 11:18:05,367,174,36,0,0,0,0,0,0,25,False,
21/07/2017 09:30:05,458,176,56,0,0,0,0,0,0,7,False,
20/07/2017 23:13:22,1145,416,165,0,0,0,0,0,0,25,False,
20/07/2017 09:30:03,398,157,53,0,0,0,0,0,0,2,False,
19/07/2017 22:04:57,1459,187,306,0,0,0,0,0,0,31,False,
19/07/2017 18:18:50,5314,575,793,0,0,0,0,0,0,29,False,
19/07/2017 08:30:16,565,109,33,0,0,0,0,0,0,28,False,
18/07/2017 22:30:10,1392,208,57,0,0,0,0,0,0,16,False,
18/07/2017 11:35:38,3317,193,379,0,0,0,0,0,0,103,False,
17/07/2017 23:46:29,943,258,160,0,0,0,0,0,0,24,False,
17/07/2017 19:38:29,4175,604,536,0,0,0,0,0,0,25,False,
17/07/2017 08:30:13,9923,1302,706,0,0,0,0,0,0,11,False,
15/07/2017 21:27:28,2097,247,116,0,0,0,0,0,0,18,False,
14/07/2017 08:01:18,702,220,139,0,0,0,0,0,0,22,False,
13/07/2017 21:29:18,1944,138,705,0,0,0,0,0,0,103,False,
13/07/2017 18:01:29,959,133,133,0,0,0,0,0,0,161,False,
13/07/2017 11:00:35,1568,339,485,0,0,0,0,0,0,50,False,
13/07/2017 09:30:09,3783,1526,1311,0,0,0,0,0,0,24,False,
12/07/2017 20:47:27,292,43,29,0,0,0,0,0,0,107,False,
11/07/2017 18:52:15,2343,636,758,0,0,0,0,0,0,89,False,
11/07/2017 11:00:31,2708,208,658,0,0,0,0,0,0,5,False,
10/07/2017 20:15:43,2678,316,1099,0,0,0,0,0,0,55,False,
08/07/2017 21:38:37,669,107,153,0,0,0,0,0,0,112,False,
06/07/2017 13:21:39,2058,978,323,0,0,0,0,0,0,11,False,
06/07/2017 09:30:52,621,212,83,0,0,0,0,0,0,6,False,
05/07/2017 11:00:33,435,114,85,0,0,0,0,0,0,39,False,
05/07/2017 09:03:30,3564,161,985,0,0,0,0,0,0,28,False,
04/07/2017 22:28:46,2413,189,212,0,0,0,0,0,0,20,False,
04/07/2017 14:52:11,732,341,533,0,0,0,0,0,0,45,False,
03/07/2017 12:30:20,2719,151,350,0,0,0,0,0,0,52,False,
03/07/2017 10:30:06,1700,258,630,0,0,0,0,0,0,29,False,
02/07/2017 09:00:58,1508,2231,752,0,0,0,0,0,0,53,False,
01/07/2017 20:30:52,4587,239,288,0,0,0,0,0,0,40,False,
29/06/2017 19:30:46,830,160,72,0,0,0,0,0,0,33,False,
29/06/2017 18:00:23,848,243,222,0,0,0,0,0,0,30,False,
29/06/2017 13:00:50,402,113,33,0,0,0,0,0,0,14,False,
28/06/2017 18:55:31,3362,260,326,0,0,0,0,0,0,93,False,
28/06/2017 13:41:50,10253,1562,1255,0,0,0,0,0,0,21,False,
27/06/2017 13:55:04,12744,1526,8590,0,0,0,0,0,0,19,False,
27/06/2017 10:36:18,1696,539,213,0,0,0,0,0,0,26,False,
26/06/2017 14:43:43,3763,221,313,0,0,0,0,0,0,13,False,
26/06/2017 12:14:47,1945,689,1327,0,0,0,0,0,0,41,False,
26/06/2017 11:00:40,2511,205,678,0,0,0,0,0,0,10,False,
26/06/2017 09:42:36,1412,84,169,0,0,0,0,0,0,13,False,
25/06/2017 11:30:48,5831,458,3225,0,0,0,0,0,0,26,False,
25/06/2017 10:00:15,1796,97,63,0,0,0,0,0,0,32,False,
24/06/2017 18:41:41,19976,4356,2162,0,0,0,0,0,0,42,False,
22/06/2017 11:40:01,1547,146,125,0,0,0,0,0,0,5,False,
22/06/2017 09:52:52,1823,106,196,0,0,0,0,0,0,15,False,
22/06/2017 01:30:00,2501,994,889,0,0,0,0,0,0,93,False,
21/06/2017 20:48:07,2884,501,91,0,0,0,0,0,0,22,False,
21/06/2017 18:37:07,1220,177,37,0,0,0,0,0,0,13,False,
21/06/2017 10:30:16,4405,1387,599,0,0,0,0,0,0,32,False,
20/06/2017 13:00:54,513,66,58,0,0,0,0,0,0,72,False,
20/06/2017 10:30:31,750,533,395,0,0,0,0,0,0,13,False,
20/06/2017 09:30:51,948,137,110,0,0,0,0,0,0,27,False,
16/06/2017 17:00:31,1141,217,94,0,0,0,0,0,0,61,False,
16/06/2017 15:14:22,3228,882,980,0,0,0,0,0,0,26,False,
16/06/2017 09:30:32,5602,329,964,0,0,0,0,0,0,5,False,
15/06/2017 20:32:36,1000,293,471,0,0,0,0,0,0,25,False,
15/06/2017 15:45:30,3360,2629,1574,0,0,0,0,0,0,15,False,
15/06/2017 14:00:07,3976,578,759,0,0,0,0,0,0,22,False,
15/06/2017 13:00:02,516,85,99,0,0,0,0,0,0,28,False,
13/06/2017 21:34:00,1372,93,55,0,0,0,0,0,0,130,False,
13/06/2017 12:30:08,557,358,74,0,0,0,0,0,0,14,False,
13/06/2017 10:30:18,2354,202,128,0,0,0,0,0,0,12,False,
13/06/2017 08:45:16,1224,203,94,0,0,0,0,0,0,25,False,
12/06/2017 08:40:28,1428,316,191,0,0,0,0,0,0,23,False,
11/06/2017 21:00:34,3112,362,58,0,0,0,0,0,0,3,False,
11/06/2017 11:48:09,952,87,47,0,0,0,0,0,0,20,False,
10/06/2017 09:24:09,678,200,63,0,0,0,0,0,0,47,False,
09/06/2017 18:27:51,469,98,56,0,0,0,0,0,0,41,False,
09/06/2017 17:30:24,7083,363,1114,0,0,0,0,0,0,32,False,
09/06/2017 15:46:51,1036,317,63,0,0,0,0,0,0,39,False,
09/06/2017 08:25:02,1551,222,663,0,0,0,0,0,0,21,False,
08/06/2017 22:09:10,425,40,14,0,0,0,0,0,0,30,False,
08/06/2017 20:05:41,654,488,146,0,0,0,0,0,0,66,False,
08/06/2017 12:00:00,1526,180,914,0,0,0,0,0,0,33,False,
07/06/2017 15:49:23,6765,617,3197,0,0,0,0,0,0,22,False,
07/06/2017 09:30:11,1633,500,1024,0,0,0,0,0,0,40,False,
06/06/2017 17:16:13,2379,135,177,0,0,0,0,0,0,15,False,
06/06/2017 00:56:39,907,422,167,0,0,0,0,0,0,42,False,
05/06/2017 20:19:32,1015,528,248,0,0,0,0,0,0,57,False,
05/06/2017 19:10:36,2278,346,221,0,0,0,0,0,0,13,False,
05/06/2017 14:00:36,826,263,59,0,0,0,0,0,0,33,False,
05/06/2017 12:30:38,2128,116,19,0,0,0,0,0,0,5,False,
05/06/2017 09:30:29,1699,140,197,0,0,0,0,0,0,71,False,
04/06/2017 10:30:53,531,43,93,0,0,0,0,0,0,19,False,
02/06/2017 11:30:39,1215,185,189,0,0,0,0,0,0,21,False,
02/06/2017 09:30:15,738,64,190,0,0,0,0,0,0,11,False,
01/06/2017 11:41:03,5450,1132,955,0,0,0,0,0,0,9,False,
31/05/2017 20:37:47,833,33,42,0,0,0,0,0,0,28,False,
31/05/2017 11:00:17,10730,253,761,0,0,0,0,0,0,14,False,
30/05/2017 10:30:48,1274,235,381,0,0,0,0,0,0,28,False,
29/05/2017 18:28:48,1098,249,68,0,0,0,0,0,0,23,False,
27/05/2017 21:11:23,6226,353,301,0,0,0,0,0,0,26,False,
27/05/2017 18:01:11,1973,146,226,0,0,0,0,0,0,22,False,
26/05/2017 20:03:39,851,236,142,0,0,0,0,0,0,25,False,
26/05/2017 16:47:33,536,165,74,0,0,0,0,0,0,15,False,
25/05/2017 18:23:34,769,671,76,0,0,0,0,0,0,68,False,
25/05/2017 14:48:57,1885,637,93,0,0,0,0,0,0,14,False,
25/05/2017 09:30:12,1315,43,114,0,0,0,0,0,0,73,False,
25/05/2017 07:58:07,19705,2083,8285,0,0,0,0,0,0,13,False,
24/05/2017 19:45:02,5407,1690,1000,0,0,0,0,0,0,49,False,
24/05/2017 12:01:50,937,521,389,0,0,0,0,0,0,6,False,
24/05/2017 10:38:11,1140,86,552,0,0,0,0,0,0,94,False,
23/05/2017 18:57:57,779,1055,46,0,0,0,0,0,0,2,False,
23/05/2017 15:38:10,623,69,283,0,0,0,0,0,0,123,False,
23/05/2017 10:59:24,1070,145,121,0,0,0,0,0,0,6,False,
23/05/2017 09:31:45,2467,921,551,0,0,0,0,0,0,10,False,
22/05/2017 19:01:47,6753,1128,361,0,0,0,0,0,0,88,False,
22/05/2017 09:36:26,242,35,21,0,0,0,0,0,0,13,False,
21/05/2017 18:34:16,481,73,38,0,0,0,0,0,0,30,False,
21/05/2017 11:46:12,7678,355,521,0,0,0,0,0,0,8,False,
20/05/2017 21:38:51,2471,781,441,0,0,0,0,0,0,58,False,
20/05/2017 14:33:47,767,142,32,0,0,0,0,0,0,54,False,
19/05/2017 18:10:52,2575,303,139,0,0,0,0,0,0,24,False,
19/05/2017 10:00:17,3159,239,219,0,0,0,0,0,0,12,False,
19/05/2017 09:25:01,796,74,39,0,0,0,0,0,0,26,False,
19/05/2017 09:00:57,560,53,138,0,0,0,0,0,0,13,False,
18/05/2017 15:01:35,1838,495,287,0,0,0,0,0,0,52,False,
18/05/2017 10:30:41,319,48,62,0,0,0,0,0,0,23,False,
18/05/2017 09:30:00,1460,40,40,0,0,0,0,0,0,5,False,
17/05/2017 21:25:48,1411,525,371,0,0,0,0,0,0,58,False,
16/05/2017 18:47:13,1434,522,174,0,0,0,0,0,0,28,False,
16/05/2017 13:16:57,4523,1183,38,0,0,0,0,0,0,24,False,
15/05/2017 14:26:55,1634,105,64,0,0,0,0,0,0,10,False,
14/05/2017 10:00:21,828,410,530,0,0,0,0,0,0,18,False,
13/05/2017 20:32:53,463,74,94,0,0,0,0,0,0,27,False,
13/05/2017 20:29:34,2180,415,741,0,0,0,0,0,0,26,False,
13/05/2017 14:24:35,3997,237,311,0,0,0,0,0,0,25,False,
13/05/2017 11:00:23,3174,2096,1647,0,0,0,0,0,0,61,False,
12/05/2017 14:34:29,2216,153,82,0,0,0,0,0,0,19,False,
12/05/2017 12:54:12,4205,1330,1559,0,0,0,0,0,0,17,False,
12/05/2017 11:30:23,2008,171,131,0,0,0,0,0,0,14,False,
12/05/2017 09:30:56,2649,378,264,0,0,0,0,0,0,9,False,
11/05/2017 10:30:57,788,177,362,0,0,0,0,0,0,15,False,
10/05/2017 15:13:05,2215,741,198,0,0,0,0,0,0,22,False,
10/05/2017 13:51:42,1813,53,110,0,0,0,0,0,0,9,False,
10/05/2017 11:30:00,2359,108,556,0,0,0,0,0,0,52,False,
10/05/2017 09:30:43,3251,89,299,0,0,0,0,0,0,19,False,
09/05/2017 21:18:47,724,89,28,0,0,0,0,0,0,25,False,
09/05/2017 17:47:52,1385,36,109,0,0,0,0,0,0,30,False,
09/05/2017 12:30:23,1943,170,298,0,0,0,0,0,0,36,False,
09/05/2017 10:30:51,610,310,51,0,0,0,0,0,0,34,False,
09/05/2017 09:30:27,1363,81,56,0,0,0,0,0,0,6,False,
08/05/2017 12:00:41,7473,377,1449,0,0,0,0,0,0,17,False,
08/05/2017 09:30:47,11959,870,686,0,0,0,0,0,0,6,False,
07/05/2017 22:33:01,429,93,83,0,0,0,0,0,0,15,False,
07/05/2017 20:10:21,957,61,48,0,0,0,0,0,0,113,False,
07/05/2017 14:21:38,3071,477,231,0,0,0,0,0,0,76,False,
06/05/2017 22:14:28,1194,332,85,0,0,0,0,0,0,37,False,
06/05/2017 19:13:46,859,137,106,0,0,0,0,0,0,17,False,
06/05/2017 15:30:01,445,58,63,0,0,0,0,0,0,105,False,
06/05/2017 12:55:48,1067,145,31,0,0,0,0,0,0,13,False,
05/05/2017 09:30:34,1796,153,648,0,0,0,0,0,0,14,False,
04/05/2017 21:09:42,5458,333,642,0,0,0,0,0,0,11,False,
04/05/2017 15:20:07,3402,504,743,0,0,0,0,0,0,48,False,
04/05/2017 12:30:02,1486,272,692,0,0,0,0,0,0,124,False,
03/05/2017 20:55:07,3394,637,498,0,0,0,0,0,0,65,False,
02/05/2017 10:54:15,2964,127,96,0,0,0,0,0,0,34,False,
30/04/2017 22:53:41,4516,8102,1614,0,0,0,0,0,0,10,False,
30/04/2017 21:40:14,3207,1413,490,0,0,0,0,0,0,5,False,
30/04/2017 18:27:19,1776,211,157,0,0,0,0,0,0,20,False,
30/04/2017 12:25:56,4216,414,891,0,0,0,0,0,0,49,False,
30/04/2017 09:30:04,2646,118,122,0,0,0,0,0,0,12,False,
28/04/2017 15:42:15,2152,238,919,0,0,0,0,0,0,80,False,
27/04/2017 20:17:38,931,56,90,0,0,0,0,0,0,13,False,
27/04/2017 14:07:52,7733,1656,6310,0,0,0,0,0,0,68,False,
25/04/2017 14:20:08,2385,326,747,0,0,0,0,0,0,15,False,
25/04/2017 09:30:30,1832,600,357,0,0,0,0,0,0,36,False,
24/04/2017 20:15:00,1679,1346,807,0,0,0,0,0,0,58,False,
24/04/2017 10:33:18,2559,744,452,0,0,0,0,0,0,11,False,
23/04/2017 21:46:20,631,231,103,0,0,0,0,0,0,57,False,
23/04/2017 18:00:54,3138,60,100,0,0,0,0,0,0,22,False,
23/04/2017 16:38:17,1662,371,289,0,0,0,0,0,0,29,False,
23/04/2017 16:29:13,685,195,132,0,0,0,0,0,0,4,False,
23/04/2017 15:19:32,862,213,85,0,0,0,0,0,0,42,False,
23/04/2017 12:00:48,5881,730,5017,0,0,0,0,0,0,19,False,
22/04/2017 13:00:34,1976,33,110,0,0,0,0,0,0,30,False,
21/04/2017 11:18:57,5721,214,399,0,0,0,0,0,0,13,False,
20/04/2017 08:59:35,1567,156,554,0,0,0,0,0,0,113,False,
19/04/2017 11:41:49,1060,89,266,0,0,0,0,0,0,55,False,
18/04/2017 11:47:01,750,172,64,0,0,0,0,0,0,11,False,
17/04/2017 18:00:10,547,297,173,0,0,0,0,0,0,29,False,
17/04/2017 15:31:48,1412,292,377,0,0,0,0,0,0,19,False,
17/04/2017 10:30:56,804,59,127,0,0,0,0,0,0,35,False,
16/04/2017 15:37:18,1297,223,332,0,0,0,0,0,0,60,False,
15/04/2017 22:20:36,421,104,22,0,0,0,0,0,0,25,False,
15/04/2017 14:30:16,2389,2587,3247,0,0,0,0,0,0,183,False,
14/04/2017 14:01:45,833,141,58,0,0,0,0,0,0,41,False,
12/04/2017 11:00:53,1410,1002,696,0,0,0,0,0,0,16,False,
11/04/2017 13:01:27,3233,73,669,0,0,0,0,0,0,3,False,
09/04/2017 12:30:19,8426,297,2562,0,0,0,0,0,0,31,False,
08/04/2017 21:26:07,1555,489,222,0,0,0,0,0,0,163,False,
07/04/2017 15:55:52,1512,76,54,0,0,0,0,0,0,25,False,
07/04/2017 14:30:10,1247,32,181,0,0,0,0,0,0,16,False,
07/04/2017 10:30:07,900,63,94,0,0,0,0,0,0,21,False,
07/04/2017 09:30:04,1169,159,155,0,0,0,0,0,0,198,False,
05/04/2017 09:30:19,27675,3088,3162,0,0,0,0,0,0,14,False,
05/04/2017 08:30:06,1753,177,141,0,0,0,0,0,0,76,False,
04/04/2017 16:26:24,1822,1016,1801,0,0,0,0,0,0,53,False,
03/04/2017 10:30:04,3959,117,240,0,0,0,0,0,0,39,False,
02/04/2017 15:52:47,8578,773,1187,0,0,0,0,0,0,21,False,
31/03/2017 18:02:17,878,289,140,0,0,0,0,0,0,17,False,
31/03/2017 17:45:32,587,45,31,0,0,0,0,0,0,41,False,
31/03/2017 14:18:54,2774,54,134,0,0,0,0,0,0,10,False,
30/03/2017 11:32:23,1302,405,178,0,0,0,0,0,0,46,False,
30/03/2017 08:55:50,2032,116,970,0,0,0,0,0,0,24,False,
29/03/2017 16:35:30,739,31,31,0,0,0,0,0,0,8,False,
29/03/2017 10:40:45,779,243,217,0,0,0,0,0,0,119,False,
29/03/2017 07:53:28,504,81,73,0,0,0,0,0,0,20,False,
28/03/2017 16:52:51,1925,298,205,0,0,0,0,0,0,9,False,
28/03/2017 10:30:41,6146,240,666,0,0,0,0,0,0,18,False,
28/03/2017 09:30:29,1069,405,187,0,0,0,0,0,0,14,False,
27/03/2017 14:00:50,2810,600,204,0,0,0,0,0,0,10,False,
27/03/2017 12:00:00,3462,211,316,0,0,0,0,0,0,12,False,
26/03/2017 14:22:15,1580,314,176,0,0,0,0,0,0,9,False,
25/03/2017 12:55:15,4277,365,428,0,0,0,0,0,0,19,False,
25/03/2017 10:52:06,3554,1577,551,0,0,0,0,0,0,6,False,
24/03/2017 09:30:44,2031,275,164,0,0,0,0,0,0,18,False,
23/03/2017 09:00:03,5250,267,790,0,0,0,0,0,0,20,False,
22/03/2017 18:00:32,2589,106,1062,0,0,0,0,0,0,23,False,
22/03/2017 09:30:29,779,353,365,0,0,0,0,0,0,23,False,
21/03/2017 22:27:45,2155,578,196,0,0,0,0,0,0,37,False,
20/03/2017 13:31:52,338,48,15,0,0,0,0,0,0,43,False,
19/03/2017 15:17:25,2450,1927,1149,0,0,0,0,0,0,118,False,
17/03/2017 11:05:36,709,291,58,0,0,0,0,0,0,10,False,
16/03/2017 16:06:35,2738,508,210,0,0,0,0,0,0,10,False,
16/03/2017 11:50:10,5800,205,1330,0,0,0,0,0,0,37,False,
16/03/2017 09:16:52,836,101,114,0,0,0,0,0,0,43,False,
15/03/2017 16:07:05,1998,202,197,0,0,0,0,0,0,8,False,
15/03/2017 12:55:34,2760,84,189,0,0,0,0,0,0,38,False,
15/03/2017 10:41:12,4267,115,2500,0,0,0,0,0,0,14,False,
14/03/2017 17:34:08,7161,499,227,0,0,0,0,0,0,16,False,
14/03/2017 14:26:55,3740,631,378,0,0,0,0,0,0,18,False,
14/03/2017 12:37:01,626,159,115,0,0,0,0,0,0,31,False,
13/03/2017 19:17:46,26013,2007,6935,0,0,0,0,0,0,15,False,
12/03/2017 20:06:11,430,92,31,0,0,0,0,0,0,37,False,
12/03/2017 10:33:27,648,248,89,0,0,0,0,0,0,25,False,
11/03/2017 18:01:05,631,23,32,0,0,0,0,0,0,117,False,
09/03/2017 22:40:50,8637,383,349,0,0,0,0,0,0,25,False,
09/03/2017 10:00:44,610,55,15,0,0,0,0,0,0,104,False,
08/03/2017 20:13:08,918,169,63,0,0,0,0,0,0,19,False,
08/03/2017 15:27:25,1015,316,91,0,0,0,0,0,0,12,False,
08/03/2017 12:00:05,672,286,209,0,0,0,0,0,0,24,False,
08/03/2017 10:30:18,5220,400,458,0,0,0,0,0,0,76,False,
07/03/2017 15:02:03,1178,31,46,0,0,0,0,0,0,99,False,
07/03/2017 12:57:04,36108,3331,7543,0,0,0,0,0,0,40,False,
06/03/2017 09:35:00,2200,449,651,0,0,0,0,0,0,43,False,
05/03/2017 14:00:49,3532,130,421,0,0,0,0,0,0,20,False,
05/03/2017 08:39:25,9615,2912,1977,0,0,0,0,0,0,37,False,
04/03/2017 18:10:54,6232,2397,8506,0,0,0,0,0,0,74,False,
04/03/2017 16:14:54,4655,230,243,0,0,0,0,0,0,43,False,
03/03/2017 20:06:23,420,74,42,0,0,0,0,0,0,11,False,
03/03/2017 10:30:05,2250,121,317,0,0,0,0,0,0,78,False,
02/03/2017 09:30:37,1099,443,174,0,0,0,0,0,0,17,False,
01/03/2017 11:38:21,476,70,29,0,0,0,0,0,0,12,False,
01/03/2017 09:30:37,2889,122,2263,0,0,0,0,0,0,70,False,
28/02/2017 15:00:37,3289,140,377,0,0,0,0,0,0,20,False,
28/02/2017 13:00:52,3903,97,1102,0,0,0,0,0,0,23,False,
27/02/2017 12:04:28,1377,889,149,0,0,0,0,0,0,97,False,
26/02/2017 16:26:22,922,154,150,0,0,0,0,0,0,22,False,
25/02/2017 23:20:31,2162,672,34,0,0,0,0,0,0,31,False,
25/02/2017 10:27:58,1875,150,495,0,0,0,0,0,0,5,False,
24/02/2017 15:57:35,1697,102,148,0,0,0,0,0,0,12,False,
24/02/2017 09:30:06,3971,80,297,0,0,0,0,0,0,7,False,
23/02/2017 22:13:39,1642,421,151,0,0,0,0,0,0,62,False,
22/02/2017 10:30:13,1044,375,255,0,0,0,0,0,0,18,False,
21/02/2017 14:33:27,12163,461,1297,0,0,0,0,0,0,13,False,
21/02/2017 12:32:36,1877,912,367,0,0,0,0,0,0,22,False,
20/02/2017 15:49:31,3719,173,786,0,0,0,0,0,0,47,False,
20/02/2017 09:30:09,1103,410,315,0,0,0,0,0,0,23,False,
19/02/2017 13:50:42,1404,568,37,0,0,0,0,0,0,26,False,
19/02/2017 09:30:38,11761,1185,1367,0,0,0,0,0,0,24,False,
18/02/2017 12:47:47,833,99,311,0,0,0,0,0,0,67,False,
18/02/2017 11:16:30,742,218,251,0,0,0,0,0,0,16,False,
17/02/2017 14:45:27,4430,123,295,0,0,0,0,0,0,19,False,
17/02/2017 11:37:46,3002,74,64,0,0,0,0,0,0,9,False,
17/02/2017 10:30:54,1298,266,92,0,0,0,0,0,0,47,False,
15/02/2017 09:30:12,21672,2720,1418,0,0,0,0,0,0,38,False,
14/02/2017 17:58:16,2414,40,61,0,0,0,0,0,0,5,False,
14/02/2017 16:10:31,5225,554,986,0,0,0,0,0,0,24,False,
14/02/2017 10:30:10,1813,99,320,0,0,0,0,0,0,17,False,
14/02/2017 09:30:28,1087,384,686,0,0,0,0,0,0,29,False,
11/02/2017 19:06:58,4966,131,537,0,0,0,0,0,0,25,False,
10/02/2017 14:55:46,1113,71,89,0,0,0,0,0,0,25,False,
09/02/2017 23:29:17,2437,1431,903,0,0,0,0,0,0,56,False,
09/02/2017 18:36:19,645,110,68,0,0,0,0,0,0,7,False,
08/02/2017 18:47:53,5747,831,4195,0,0,0,0,0,0,57,False,
08/02/2017 12:30:20,2253,135,52,0,0,0,0,0,0,17,False,
08/02/2017 10:50:01,858,462,81,0,0,0,0,0,0,56,False,
08/02/2017 09:00:37,490,287,83,0,0,0,0,0,0,10,False,
07/02/2017 11:34:02,5972,786,516,0,0,0,0,0,0,14,False,
05/02/2017 18:30:51,2813,270,807,0,0,0,0,0,0,201,False,
04/02/2017 21:48:11,1203,550,296,0,0,0,0,0,0,26,False,
03/02/2017 15:30:31,636,117,32,0,0,0,0,0,0,8,False,
02/02/2017 20:14:47,1084,103,169,0,0,0,0,0,0,21,False,
02/02/2017 18:45:20,5627,1674,1906,0,0,0,0,0,0,70,False,
02/02/2017 09:33:01,2172,115,1144,0,0,0,0,0,0,6,False,
01/02/2017 14:13:41,5592,346,585,0,0,0,0,0,0,12,False,
01/02/2017 09:45:23,4057,146,259,0,0,0,0,0,0,13,False,
29/01/2017 13:15:16,1884,324,266,0,0,0,0,0,0,6,False,
29/01/2017 09:00:21,1536,45,219,0,0,0,0,0,0,51,False,
28/01/2017 21:13:04,1894,242,109,0,0,0,0,0,0,52,False,
28/01/2017 12:48:59,3135,161,478,0,0,0,0,0,0,9,False,
27/01/2017 12:30:32,3378,59,596,0,0,0,0,0,0,76,False,
27/01/2017 09:30:20,5300,257,530,0,0,0,0,0,0,30,False,
26/01/2017 14:03:30,1391,376,342,0,0,0,0,0,0,23,False,
25/01/2017 19:03:00,20331,1730,7872,0,0,0,0,0,0,28,False,
23/01/2017 12:59:15,1965,79,473,0,0,0,0,0,0,17,False,
23/01/2017 10:41:19,2127,263,137,0,0,0,0,0,0,28,False,
23/01/2017 09:30:32,3643,107,99,0,0,0,0,0,0,12,False,
22/01/2017 18:39:48,3481,175,1249,0,0,0,0,0,0,127,False,
22/01/2017 13:24:41,4220,317,1346,0,0,0,0,0,0,67,False,
22/01/2017 10:49:01,1101,37,298,0,0,0,0,0,0,6,False,
21/01/2017 17:06:50,567,127,78,0,0,0,0,0,0,22,False,
21/01/2017 11:25:27,822,172,46,0,0,0,0,0,0,7,False,
20/01/2017 18:06:18,2272,163,137,0,0,0,0,0,0,22,False,
20/01/2017 14:46:12,864,84,79,0,0,0,0,0,0,23,False,
20/01/2017 11:49:51,3014,305,596,0,0,0,0,0,0,4,False,
19/01/2017 15:09:04,2901,476,214,0,0,0,0,0,0,7,False,
19/01/2017 09:30:18,8279,1416,1608,0,0,0,0,0,0,21,False,
